HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Restaurant,Input.Address,Input.Question,Answer.MultiLineTextInput,Answer.Q1AnswerPart1,Answer.box1,Approve,Reject
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3OCHAWUVGOKJP1P7IBOUNEZVSYBXKD,A1T6KGWNEUR9XD,Submitted,Wed Jul 15 17:15:42 PDT 2015,Wed Jul 15 17:15:49 PDT 2015,Fri Jul 17 17:15:49 PDT 2015,,,,7,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3ON104KXQKWJMZVENE5SEEWSMA94WV,A3GTIIFSMHAKRZ,Submitted,Wed Jul 15 16:26:29 PDT 2015,Wed Jul 15 16:27:10 PDT 2015,Fri Jul 17 16:27:10 PDT 2015,,,,41,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,Yelp indicates Indian cuisine.,-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3OS46CRSLFZKMXZNGSTBPAXSBSI6VD,A1L3XF3X28IC0R,Submitted,Wed Jul 15 16:57:32 PDT 2015,Wed Jul 15 16:57:40 PDT 2015,Fri Jul 17 16:57:40 PDT 2015,,,,8,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-60,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3P529IW9KYLD9LG43HU9W7C3DTKFL7,A2IXBTOWQRCLPZ,Submitted,Wed Jul 15 17:07:40 PDT 2015,Wed Jul 15 17:12:02 PDT 2015,Fri Jul 17 17:12:02 PDT 2015,,,,262,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,Thank you!,-80,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3PEIJLRY6TTAK1JO7P7XBPTQF5KWX8,A3M6098H4L6HQG,Submitted,Wed Jul 15 17:13:10 PDT 2015,Wed Jul 15 17:13:35 PDT 2015,Fri Jul 17 17:13:35 PDT 2015,,,,25,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3QRYMNZ7FYHDGQ1QAEFDQ3VT9XUNTR,A1SGGLWPW4CJBD,Submitted,Wed Jul 15 17:21:28 PDT 2015,Wed Jul 15 17:21:53 PDT 2015,Fri Jul 17 17:21:53 PDT 2015,,,,25,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3VNL7UK1XFJ1SYO9CQW0IYMK768FTC,A2Q0G312LESWK7,Submitted,Wed Jul 15 17:22:11 PDT 2015,Wed Jul 15 17:22:26 PDT 2015,Fri Jul 17 17:22:26 PDT 2015,,,,15,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3X65QVEQI0N669WUCF48O1R0GGSCLT,A13XS8F6QHRT6H,Submitted,Wed Jul 15 17:05:31 PDT 2015,Wed Jul 15 17:06:17 PDT 2015,Fri Jul 17 17:06:17 PDT 2015,,,,46,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3XIQGXAUMC8VUMINZHZLJ9U9MEC7XI,A38XFEVWJDEUTN,Submitted,Wed Jul 15 17:15:17 PDT 2015,Wed Jul 15 17:15:26 PDT 2015,Fri Jul 17 17:15:26 PDT 2015,,,,9,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3YMU66OBIN8H1PT9NGLTM0J8XR7HGX,A3Q3B9T8H3I3AD,Submitted,Wed Jul 15 16:39:42 PDT 2015,Wed Jul 15 16:39:57 PDT 2015,Fri Jul 17 16:39:57 PDT 2015,,,,15,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3YMU66OBIN8H1PT9NGLTM0J8XRAGHZ,A1XLB2UVG3RFG,Submitted,Wed Jul 15 17:03:34 PDT 2015,Wed Jul 15 17:03:50 PDT 2015,Fri Jul 17 17:03:50 PDT 2015,,,,16,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3L55D8AUFAXOJO5Z5SOWTPXBS01YCE,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3Z7ISHFUH0VOZVNLA4FCUU6F5YA8ZX,ANRS1RC245U5F,Submitted,Wed Jul 15 16:29:36 PDT 2015,Wed Jul 15 16:30:26 PDT 2015,Fri Jul 17 16:30:26 PDT 2015,,,,50,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,30JNVC0OR9K8EENNQCQ5GENA3ENHQZ,A2W4C2DIF2ZLX6,Submitted,Wed Jul 15 17:34:16 PDT 2015,Wed Jul 15 17:36:30 PDT 2015,Fri Jul 17 17:36:30 PDT 2015,,,,134,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,American restaurant.,-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,32XVDSJFPZXDE9MDFYGHC1X34U92MG,AM305FJ5GW6SG,Submitted,Wed Jul 15 17:32:46 PDT 2015,Wed Jul 15 17:33:08 PDT 2015,Fri Jul 17 17:33:08 PDT 2015,,,,22,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,338JKRMM26ZGRYG61GTJQE85ZW2AHM,A104H3ISRW8A1C,Submitted,Wed Jul 15 17:34:09 PDT 2015,Wed Jul 15 17:34:15 PDT 2015,Fri Jul 17 17:34:15 PDT 2015,,,,6,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,338JKRMM26ZGRYG61GTJQE85ZWYHAP,A38CW69MB24RRS,Submitted,Wed Jul 15 17:13:13 PDT 2015,Wed Jul 15 17:15:12 PDT 2015,Fri Jul 17 17:15:12 PDT 2015,,,,119,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},60,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,33FOTY3KEMLTG2SQJ5MP4MIMIAHC1H,A2VHPHU19NCCYR,Submitted,Wed Jul 15 16:24:29 PDT 2015,Wed Jul 15 16:25:43 PDT 2015,Fri Jul 17 16:25:43 PDT 2015,,,,74,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,Serves Italian and American food,-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,33LKR6A5KEKA2JU15RHFTWIQ6WN1TV,A3G84Q92VRSJAR,Submitted,Wed Jul 15 17:05:32 PDT 2015,Wed Jul 15 17:06:05 PDT 2015,Fri Jul 17 17:06:05 PDT 2015,,,,33,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,33M4IA01QG15C5228VXROQL9NQ1RXW,A35LEE74GHDV9U,Submitted,Wed Jul 15 16:46:39 PDT 2015,Wed Jul 15 16:47:03 PDT 2015,Fri Jul 17 16:47:03 PDT 2015,,,,24,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,33M4IA01QG15C5228VXROQL9NQ8RX3,A2LPGJGZZ97ME4,Submitted,Wed Jul 15 17:34:27 PDT 2015,Wed Jul 15 17:34:57 PDT 2015,Fri Jul 17 17:34:57 PDT 2015,,,,30,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,34MAJL3QP4NMV1TQDUUQ9HLVOHM34V,A2R6RDZ07V4KWB,Submitted,Wed Jul 15 17:21:53 PDT 2015,Wed Jul 15 17:22:34 PDT 2015,Fri Jul 17 17:22:34 PDT 2015,,,,41,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,354P56DE9K3NY5WO57TYK1DH7ZD7SD,AJMKH3WN5HAN7,Submitted,Wed Jul 15 17:32:30 PDT 2015,Wed Jul 15 17:32:55 PDT 2015,Fri Jul 17 17:32:55 PDT 2015,,,,25,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,358010RM5ETX5CJJHF21PNAC8W9XVQ,A3P3RFU5NJXR5V,Submitted,Wed Jul 15 16:08:49 PDT 2015,Wed Jul 15 16:09:24 PDT 2015,Fri Jul 17 16:09:24 PDT 2015,,,,35,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,386CSBG1OZMSHP36UTZ1JNYKU01Q61,A3F7TD3W9043EO,Submitted,Wed Jul 15 16:48:00 PDT 2015,Wed Jul 15 16:48:11 PDT 2015,Fri Jul 17 16:48:11 PDT 2015,,,,11,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3A0EX8ZRN8O7W3BNHUX37PNE7ASBY9,A2DE6UIJ87NCAU,Submitted,Wed Jul 15 16:39:57 PDT 2015,Wed Jul 15 16:40:34 PDT 2015,Fri Jul 17 16:40:34 PDT 2015,,,,37,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3B2X28YI3WF5DJ1HBB2BOY3L8076BC,A2HPEX0788BPXI,Submitted,Wed Jul 15 17:44:58 PDT 2015,Wed Jul 15 17:49:28 PDT 2015,Fri Jul 17 17:49:28 PDT 2015,,,,270,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3DBQWDE4Y6YBVOQ09IXFNNPFTU9N51,AW7RJ863Q6RTT,Submitted,Wed Jul 15 17:34:01 PDT 2015,Wed Jul 15 17:34:14 PDT 2015,Fri Jul 17 17:34:14 PDT 2015,,,,13,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3F0BG9B9MPNKUR8X4DLN2N1IOK67YO,A1F991VPHVNIVC,Submitted,Wed Jul 15 17:15:17 PDT 2015,Wed Jul 15 17:20:19 PDT 2015,Fri Jul 17 17:20:19 PDT 2015,,,,302,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3GFK2QRXX9H1IIZE1JO2J626M6C5W9,AIEPZIFP577TM,Submitted,Wed Jul 15 17:22:39 PDT 2015,Wed Jul 15 17:23:34 PDT 2015,Fri Jul 17 17:23:34 PDT 2015,,,,55,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,Quick review suggests no Chinese food,-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3I0BTBYZAXL6CG8DJE0EN8RVG60Y0F,APGHW28SUCWJW,Submitted,Wed Jul 15 17:23:33 PDT 2015,Wed Jul 15 17:25:20 PDT 2015,Fri Jul 17 17:25:20 PDT 2015,,,,107,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3KWTYT08703L7ONFX5H0AVLQOZ95LH,A31LPSIQ9A7RWV,Submitted,Wed Jul 15 17:29:52 PDT 2015,Wed Jul 15 17:30:26 PDT 2015,Fri Jul 17 17:30:26 PDT 2015,,,,34,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3L0KT67Y8EG6DPSPSGJYXEXEBYGSYT,A3Q3B9T8H3I3AD,Submitted,Wed Jul 15 16:54:19 PDT 2015,Wed Jul 15 16:54:26 PDT 2015,Fri Jul 17 16:54:26 PDT 2015,,,,7,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3PQ8K71NHXK1HB8SVAJR9SL1M1CAAB,AKOKJYF7ODLC2,Submitted,Wed Jul 15 17:33:34 PDT 2015,Wed Jul 15 17:33:45 PDT 2015,Fri Jul 17 17:33:45 PDT 2015,,,,11,100% (1/1),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3QUO65DNQUOAYOGRBY50AOH0IL5OUX,A1AIHLAEJ8FU4J,Submitted,Wed Jul 15 17:18:42 PDT 2015,Wed Jul 15 17:21:43 PDT 2015,Fri Jul 17 17:21:43 PDT 2015,,,,181,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3QXNC7EIPIVRBF05B28YORY47XA90W,ANFWGSQ8BQRZ,Submitted,Wed Jul 15 16:38:45 PDT 2015,Wed Jul 15 16:41:09 PDT 2015,Fri Jul 17 16:41:09 PDT 2015,,,,144,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-100,first_checkbox,,
3E9VAUV7BWE0Q981LES5NU7NSXGAYO,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:27 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:27 PDT 2015,,,3TY7ZAOG5FKBSBJWFZZNE0CKIROK03,A1MYDAL453CN5Q,Submitted,Wed Jul 15 17:00:18 PDT 2015,Wed Jul 15 17:00:57 PDT 2015,Fri Jul 17 17:00:57 PDT 2015,,,,39,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant serve Chinese food?,{},-80,first_checkbox,,
